Ticker,Summary,BERT Sentiment,BERT Score,RoBERTa Sentiment,RoBERTa Score,ALBERT Sentiment,ALBERT Score,URL
GME,.,3 stars,0.2539340555667877,ENTAILMENT,0.5970515608787537,LABEL_1,0.5391217470169067,https://www.cnbc.com/2024/09/11/stocks-making-the-biggest-moves-premarket-djt-gme-play-and-more.html
TSLA,edgesuite.net issues error while trying to load database.,1 star,0.45892396569252014,NEUTRAL,0.6466059684753418,LABEL_0,0.9977468848228455,https://www.cnbc.com/2025/02/12/cnbc-daily-open-worries-over-byd-and-elon-musk-send-tesla-shares-down.html
TSLA,Web browser: http://edgesuite.net,4 stars,0.2678055167198181,NEUTRAL,0.5534078478813171,LABEL_1,0.5200490951538086,https://www.cnbc.com/2025/02/25/teslas-market-cap-sinks-below-1-trillion-as-stock-falls-more-than-9percent.html
TSLA,.,3 stars,0.2539340555667877,ENTAILMENT,0.5970515608787537,LABEL_1,0.5391217470169067,https://www.cnbc.com/2024/10/23/stock-market-today-live-updates.html
TSLA,Web browser: http://edgesuite.net,4 stars,0.2678055167198181,NEUTRAL,0.5534078478813171,LABEL_1,0.5200490951538086,https://www.cnbc.com/2024/10/24/elon-musk-26-billion-richer-after-tesla-stock-best-day-since-2013.html
TSLA,Your information may be shared with third parties.,3 stars,0.32189199328422546,ENTAILMENT,0.6613854765892029,LABEL_0,0.5704198479652405,https://www.google.com/search?q%3Dcnbc%2Bfinance%2BTSLA%26tbm%3Dnws%26pccc%3D1
TSLA,Web browser: http://edgesuite.net,4 stars,0.2678055167198181,NEUTRAL,0.5534078478813171,LABEL_1,0.5200490951538086,https://www.cnbc.com/2025/02/26/analyzing-the-stocks-that-broke-down-this-month-tesla-faces-a-make-or-break-moment.html
TSLA,.,3 stars,0.2539340555667877,ENTAILMENT,0.5970515608787537,LABEL_1,0.5391217470169067,https://www.cnbc.com/2024/10/11/tesla-tsla-stock-drops-in-premarket-after-cybercab-robotaxi-reveal.html
TSLA,Check here for the latest news on the Brexit negotiations.,5 stars,0.3767944276332855,NEUTRAL,0.5571034550666809,LABEL_0,0.7198396921157837,https://www.cnbc.com/2025/02/10/stocks-making-the-biggest-moves-premarket-bp-nue-tsla-meta.html
TSLA,Web browser: http://edgesuite.net,4 stars,0.2678055167198181,NEUTRAL,0.5534078478813171,LABEL_1,0.5200490951538086,https://www.cnbc.com/video/2024/12/18/calls-of-the-day-tesla-uber-citizens-financial-and-netflix.html
TSLA,.,3 stars,0.2539340555667877,ENTAILMENT,0.5970515608787537,LABEL_1,0.5391217470169067,https://www.cnbc.com/2024/10/24/tesla-shares-surge-as-analysts-react-to-q3-earnings-musk-predictions.html
TSLA,edgesuite.net issues error while trying to load database.,1 star,0.45892396569252014,NEUTRAL,0.6466059684753418,LABEL_0,0.9977468848228455,https://www.cnbc.com/2025/02/11/tesla-drops-7percent-on-self-driving-competition-musk-openai-distractions.html
BTC,.,3 stars,0.2539340555667877,ENTAILMENT,0.5970515608787537,LABEL_1,0.5391217470169067,https://www.cnbc.com/video/2025/02/27/bitcoin-to-hit-500000-before-trump-leaves-office-standard-chartered.html
BTC,.,3 stars,0.2539340555667877,ENTAILMENT,0.5970515608787537,LABEL_1,0.5391217470169067,https://www.cnbc.com/2025/02/27/standard-chartered-crypto-bull-still-sees-bitcoin-hitting-500000.html
BTC,Web browser: http://edgesuite.net/,4 stars,0.26393795013427734,NEUTRAL,0.5373687744140625,LABEL_0,0.5293566584587097,https://www.cnbc.com/2025/02/13/gamestop-is-considering-investing-in-bitcoin-and-other-cryptocurrencies-sources-say.html
BTC,edgesuite.net issues error while trying to load database.,1 star,0.45892396569252014,NEUTRAL,0.6466059684753418,LABEL_0,0.9977468848228455,https://www.cnbc.com/2024/10/28/crypto-market-today.html
BTC,Web browser: Edgesuite.net,3 stars,0.26503986120224,NEUTRAL,0.5408393740653992,LABEL_0,0.5700550675392151,https://www.cnbc.com/2025/03/02/trump-announces-strategic-crypto-reserve-including-bitcoin-solana-xrp-and-more.html
BTC,Web browser: Edgesuite.net,3 stars,0.26503986120224,NEUTRAL,0.5408393740653992,LABEL_0,0.5700550675392151,https://www.cnbc.com/2025/02/28/bitcoin-hits-over-3-month-low-reversing-gains-post-trump-election.html
BTC,"World’s largest cryptocurrency is down 21% from its January peak. Other cryptocurrencies have suffered sharper declines, with Ether losing more than 40%",1 star,0.6388823390007019,NEUTRAL,0.9882362484931946,LABEL_0,0.9944392442703247,https://www.cnbctv18.com/market/bitcoin-crash-below-80000-cryptocurrency-ethereum-litecoin-trump-policy-19566335.htm
BTC,Your information may be shared with third parties.,3 stars,0.32189199328422546,ENTAILMENT,0.6613854765892029,LABEL_0,0.5704198479652405,https://www.google.com/search?q%3Dcnbc%2Bfinance%2BBTC%26tbm%3Dnws%26pccc%3D1
BTC,edgesuite.net issues error: Unable to load content.,1 star,0.6079971790313721,NEUTRAL,0.5054905414581299,LABEL_0,0.9867842197418213,https://www.cnbc.com/video/2025/02/25/bitcoin-slides-below-90000-level-as-investors-await-cryptos-next-catalyst-cnbc-crypto-world.html
BTC,Web browser: http://edgesuite.net,4 stars,0.2678055167198181,NEUTRAL,0.5534078478813171,LABEL_1,0.5200490951538086,https://www.cnbc.com/video/2025/02/26/bank-of-america-ceo-says-it-could-launch-stablecoin-if-regulations-allow-cnbc-crypto-world.html
BTC,Web browser: http://edgesuite.net,4 stars,0.2678055167198181,NEUTRAL,0.5534078478813171,LABEL_1,0.5200490951538086,https://www.cnbc.com/2025/02/25/crypto-market-today.html
